      0.352941       0.477239       0.358734       0.481016       0.131195       0.449005      -0.262282 
      0.377935       0.164774       -0.46625       0.444221       -0.33875      -0.172676       0.520312 
      0.392221      -0.314852       -0.14179       0.265618       0.476772      -0.518245      -0.400604 
      0.396889      -0.540298        0.51875     0.00266332      -0.530518   -1.01136e-08   -3.36856e-13 
      0.392221      -0.314852      -0.139056      -0.267061       0.476771       0.518245       0.400604 
      0.377935       0.164774      -0.461665      -0.448983      -0.338752       0.172676      -0.520312 
      0.352941       0.477239       0.363653      -0.477309       0.131194      -0.449005       0.262282 
